RowID,Model,Caption Notes,annotator,video_path,Prompt,Question,Answer,Categorization-1,Categorization-2
44,Veo2,,,./Veo2/1RRLR7V_fZFKwyJlrp1YGRm6N5Hc0fUI2.mp4,Generate a coarse surface marble ball and a smooth surface marble ball,"Which marble ball spins faster, coarse or smooth?",The coarse marble ball spins faster than the smooth one.,Physics,Physics - Motion
44,Sora,,,./Sora/1jYdQpaJ5Uq9KjA8BnlvZwhHKkTF5SbPd.mp4,Generate a coarse surface marble ball and a smooth surface marble ball,Do the video feature both a coarse surface and a smooth surface marble ball?,"No, both marble balls have smooth surfaces; the coarse surface ball is absent.",Alignment,Alignment - Entity Properties
44,Sora,,,./Sora/1jYdQpaJ5Uq9KjA8BnlvZwhHKkTF5SbPd.mp4,Generate a coarse surface marble ball and a smooth surface marble ball,Do the two marble balls touch or bounce off each other in the video?,"No, the two balls never touch or make contact throughout the video.",Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
44,Sora,,,./Sora/1jYdQpaJ5Uq9KjA8BnlvZwhHKkTF5SbPd.mp4,Generate a coarse surface marble ball and a smooth surface marble ball,Do both marble balls have mirror images on their surface?,"Yes, full mirror images are clearly visible for both marble balls.",Alignment,Alignment - Entity Properties
44,Sora,,,./Sora/1jYdQpaJ5Uq9KjA8BnlvZwhHKkTF5SbPd.mp4,Generate a coarse surface marble ball and a smooth surface marble ball,Do both marble balls roll in the video?,"Yes, both smooth marble balls roll.",Physics,Physics - Motion
44,Kling,,,./Kling/1ErY1rwaEVhxY3iabbC-BT-X3I5JHW9CB.mp4,Generate a coarse surface marble ball and a smooth surface marble ball,Do the video feature both a coarse surface and a smooth surface marble ball?,"No, both marble balls have smooth surfaces; the coarse surface ball is absent.",Alignment,Alignment - Entity Properties
44,Kling,,,./Kling/1ErY1rwaEVhxY3iabbC-BT-X3I5JHW9CB.mp4,Generate a coarse surface marble ball and a smooth surface marble ball,Do the two marble balls touch or bounce off each other in the video?,"No, the two balls never touch or make contact throughout the video.",Spatial-temporal consistency,Spatial-temporal Consistency - Spatial Dynamics
44,Kling,,,./Kling/1ErY1rwaEVhxY3iabbC-BT-X3I5JHW9CB.mp4,Generate a coarse surface marble ball and a smooth surface marble ball,"Which marble ball is larger, the left or the right one?",They appear to be the same size.,Alignment,Alignment - Entity Properties
44,Kling,,,./Kling/1ErY1rwaEVhxY3iabbC-BT-X3I5JHW9CB.mp4,Generate a coarse surface marble ball and a smooth surface marble ball,Are both marble balls spinning simultaneously?,"Yes, both are spinning simultaneously.",Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
44,Cogvid,,,./CogVideo/42.mp4,Generate a coarse surface marble ball and a smooth surface marble ball,Does the video feature both a coarse surface marble ball and a smooth surface marble ball?,"No, it only shows marble balls with smooth surfaces; the coarse surface ball is absent.",Alignment,Alignment - Entity Properties
44,Cogvid,,,./CogVideo/42.mp4,Generate a coarse surface marble ball and a smooth surface marble ball,Do any marble balls change color when spun?,"Yes, the right marble ball changes from brown-orange to purple when spun.",Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
44,Cogvid,,,./CogVideo/42.mp4,Generate a coarse surface marble ball and a smooth surface marble ball,Are both marble balls spinning simultaneously?,"Yes, both are spinning simultaneously.",Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
44,Lavie,,,./Lavie/42.mp4,Generate a coarse surface marble ball and a smooth surface marble ball,Does the video feature both a coarse surface and a smooth surface marble ball?,"No, it only shows a smooth surface marble ball; the coarse surface ball is absent.",Alignment,Alignment - Entity Properties
44,Lavie,,,./Lavie/42.mp4,Generate a coarse surface marble ball and a smooth surface marble ball,Does the smooth marble ball's size and color remain constant in the video?,"No, the smooth marble ball changes size and color multiple times during the video.",Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
45,Runawaygen2,,,./Runawaygen2/1TIUwMjWs1x15uLSFwBkSWN_19Zk_OgNl.mp4,Generate a woman wearing dress and a woman wearing coat,Are there women wearing both a dress and a coat in the video?,"No, both women in the video are wearing coats; there is no woman wearing a dress.",Alignment,Alignment - Entity Recognition and Classification
45,Runawaygen2,,,./Runawaygen2/1TIUwMjWs1x15uLSFwBkSWN_19Zk_OgNl.mp4,Generate a woman wearing dress and a woman wearing coat,How many ears are visible on the two women in the video?,"Two ears in total, one from each woman, as the other ears are obscured by side-facing angles.",Alignment,Alignment - Entity Counting
45,Runawaygen2,,,./Runawaygen2/1TIUwMjWs1x15uLSFwBkSWN_19Zk_OgNl.mp4,Generate a woman wearing dress and a woman wearing coat,Are the earrings worn by the two women of the same design?,"No, they are wearing different designs.",Alignment,Alignment - Entity Properties
45,Veo2,,,./Veo2/1n_aA9legF2LRl3VZqZ_4jnXD2S_6V0-P.mp4,Generate a woman wearing dress and a woman wearing coat,Does the video feature a woman in a dress and another in a coat?,"Yes, it includes one woman in a dress and another in a coat.",Alignment,Alignment - Entity Recognition and Classification
45,Veo2,,,./Veo2/1n_aA9legF2LRl3VZqZ_4jnXD2S_6V0-P.mp4,Generate a woman wearing dress and a woman wearing coat,"Which woman leaves the camera view first, the one in the dress or the one in the coat?",The woman in the dress.,Spatial-temporal consistency,Spatial-temporal Consistency - Spatial Dynamics
45,Veo2,,,./Veo2/1n_aA9legF2LRl3VZqZ_4jnXD2S_6V0-P.mp4,Generate a woman wearing dress and a woman wearing coat,Does the woman in the coat ever look at the woman in the dress?,"No, she never looks at her throughout the video.",Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
45,Veo2,,,./Veo2/1n_aA9legF2LRl3VZqZ_4jnXD2S_6V0-P.mp4,Generate a woman wearing dress and a woman wearing coat,"Which woman appears happier, the one in the dress or the one in the coat?",The woman in the dress appears happier.,Alignment,Common Sense - Reasoning
45,Sora,,,./Sora/1hKRiGfMryFqPG7PPVXeie6vEzSGpGca6.mp4,Generate a woman wearing dress and a woman wearing coat,Does the video feature both a woman in a dress and a woman in a coat?,"No, it only features a woman in a dress; there is no woman in a coat.",Alignment,Alignment - Entity Recognition and Classification
45,Sora,,,./Sora/1hKRiGfMryFqPG7PPVXeie6vEzSGpGca6.mp4,Generate a woman wearing dress and a woman wearing coat,What does the woman in the dress do in the video?,She takes a step forward and turns right.,Alignment,Spatial-temporal Consistency - Spatial Dynamics
45,Sora,,,./Sora/1hKRiGfMryFqPG7PPVXeie6vEzSGpGca6.mp4,Generate a woman wearing dress and a woman wearing coat,Is sunlight visible in the video?,"Yes, it is visible in the top right corner of the scene.",Alignment,Alignment - Entity Properties
45,pixverse,,,./pixverse/1JvAKCOmEaJIlwMKQgTjvfVqo7WQpL9lS.mp4,Generate a woman wearing dress and a woman wearing coat,Does the video feature a woman in a dress and another in a coat?,"Yes, it includes one woman in a dress and another in a coat.",Alignment,Alignment - Entity Recognition and Classification
45,pixverse,,,./pixverse/1JvAKCOmEaJIlwMKQgTjvfVqo7WQpL9lS.mp4,Generate a woman wearing dress and a woman wearing coat,Are the woman in the dress and the woman in the coat walking in the same direction?,"Yes, both women walk toward the camera.",Alignment,Spatial-temporal Consistency - Spatial Dynamics
45,pixverse,,,./pixverse/1JvAKCOmEaJIlwMKQgTjvfVqo7WQpL9lS.mp4,Generate a woman wearing dress and a woman wearing coat,Which woman has a bag?,The woman in the coat has a single-shoulder bag.,Alignment,Alignment - Entity Properties
45,pixverse,,,./pixverse/1JvAKCOmEaJIlwMKQgTjvfVqo7WQpL9lS.mp4,Generate a woman wearing dress and a woman wearing coat,Are both women wearing necklaces?,"No, only the woman in the dress is wearing a necklace; the one in the coat is not.",Alignment,Alignment - Entity Properties
45,Kling,,,./Kling/1cA-82aCLpv6RY5plVat-r5n6eCvyOsHH.mp4,Generate a woman wearing dress and a woman wearing coat,Does the video feature a woman in a dress and another in a coat?,"Yes, it shows a woman in a dress on the left and another in a coat on the right.",Alignment,Alignment - Entity Recognition and Classification
45,Kling,,,./Kling/1cA-82aCLpv6RY5plVat-r5n6eCvyOsHH.mp4,Generate a woman wearing dress and a woman wearing coat,Which woman is facing the camera?,The woman in the dress is facing the camera; the one in the coat has her back to the camera.,Alignment,Alignment - Entity Properties
45,Kling,,,./Kling/1cA-82aCLpv6RY5plVat-r5n6eCvyOsHH.mp4,Generate a woman wearing dress and a woman wearing coat,Can you tell if the woman in the coat is smiling?,"No, her face is not visible, so it's impossible to tell if she's smiling.",Alignment,Common Sense - Reasoning
45,Cogvid,,,./CogVideo/43.mp4,Generate a woman wearing dress and a woman wearing coat,Does the video feature both a woman in a dress and a woman in a coat?,"No, it only features a woman in a coat; there is no woman in a dress.",Alignment,Alignment - Entity Recognition and Classification
45,Cogvid,,,./CogVideo/43.mp4,Generate a woman wearing dress and a woman wearing coat,Does the video have a cartoonish or realistic style?,The video has a realistic style.,Alignment,Alignment - Entity Properties
45,Cogvid,,,./CogVideo/43.mp4,Generate a woman wearing dress and a woman wearing coat,Can you tell if the woman in the coat is smiling?,"Yes, she is smiling.",Alignment,Common Sense - Reasoning
45,Lavie,,,./Lavie/43.mp4,Generate a woman wearing dress and a woman wearing coat,Does the video feature both a woman in a dress and a woman in a coat?,"No, it only features a woman in a coat; there is no woman in a dress.",Alignment,Alignment - Entity Recognition and Classification
45,Lavie,,,./Lavie/43.mp4,Generate a woman wearing dress and a woman wearing coat,Is the woman in the coat walking?,"No, she is standing still throughout the video.",Alignment,Spatial-temporal Consistency - Temporal Dynamics
45,Lavie,,,./Lavie/43.mp4,Generate a woman wearing dress and a woman wearing coat,Does the video have a cartoonish or realistic style?,The video has a cartoonish style.,Alignment,Alignment - Entity Properties
46,Runawaygen2,,,./Runawaygen2/169-47PVWYIXgHRn_yl99T1eWw93d1fqW.mp4,Generate a woman wearing light green dress and a woman wearing brown coat,Are there a woman in a light green dress and a woman in a brown coat in the video?,"No, the video shows a woman in a light green coat and a woman in a brown coat, but no woman in a light green dress.",Alignment,Alignment - Entity Recognition and Classification
46,Runawaygen2,,,./Runawaygen2/169-47PVWYIXgHRn_yl99T1eWw93d1fqW.mp4,Generate a woman wearing light green dress and a woman wearing brown coat,"Which woman is smiling, the one on the left or the one on the right?",Neither of them is smiling.,Alignment,Common Sense - Reasoning
46,Runawaygen2,,,./Runawaygen2/169-47PVWYIXgHRn_yl99T1eWw93d1fqW.mp4,Generate a woman wearing light green dress and a woman wearing brown coat,Are both women pictured with their hands in their pockets?,"Yes, both women have their hands in their coat pockets.",Alignment,Alignment - Entity Properties
46,Sora,,,./Sora/1feKZYBCzZnR8sUWYRnfgoaNr9SQl53S8.mp4,Generate a woman wearing light green dress and a woman wearing brown coat,Are there both a woman in a light green dress and a woman in a brown coat in the video?,"Yes, the woman in the light green dress appears first, followed by the woman in the brown coat as the camera moves.",Alignment,Alignment - Entity Recognition and Classification
46,Sora,,,./Sora/1feKZYBCzZnR8sUWYRnfgoaNr9SQl53S8.mp4,Generate a woman wearing light green dress and a woman wearing brown coat,Does the woman in the dress walk toward or away from the woman in the coat?,She walks toward the woman in the coat.,Alignment,Spatial-temporal Consistency - Spatial Dynamics
46,Sora,,,./Sora/1feKZYBCzZnR8sUWYRnfgoaNr9SQl53S8.mp4,Generate a woman wearing light green dress and a woman wearing brown coat,Do both women have their hands in their pockets?,"No, only the woman in the brown coat does; the one in the light green dress does not.",Alignment,Alignment - Entity Properties
46,pixverse,,,./pixverse/1H4JkuO0_tiCOkP6YF0I9kYTzuBOjtNBS.mp4,Generate a woman wearing light green dress and a woman wearing brown coat,Are there women wearing a light green dress and a brown coat in the video?,"Yes, the woman in the light green dress is on the left, and the woman in the brown coat is on the right.",Alignment,Alignment - Entity Recognition and Classification
46,pixverse,,,./pixverse/1H4JkuO0_tiCOkP6YF0I9kYTzuBOjtNBS.mp4,Generate a woman wearing light green dress and a woman wearing brown coat,Are both women in the video walking?,"No, only the woman in the light green dress is walking; the woman in the brown coat is still.",Alignment,Spatial-temporal Consistency - Spatial Dynamics
46,pixverse,,,./pixverse/1H4JkuO0_tiCOkP6YF0I9kYTzuBOjtNBS.mp4,Generate a woman wearing light green dress and a woman wearing brown coat,Are both women facing the camera?,"Yes, both the woman in the light green dress and the woman in the brown coat are facing the camera.",Alignment,Alignment - Entity Recognition and Classification
46,Kling,,,./Kling/1Mwzu9w69jx_Q6v9TPE0pEjjfmkTp-M8V.mp4,Generate a woman wearing light green dress and a woman wearing brown coat,Are there women wearing a light green dress and a brown coat in the video?,"Yes, the woman in the light green dress is on the left, and the woman in the brown coat is on the right.",Alignment,Alignment - Entity Recognition and Classification
